date month year variable value units
8/1/1947 8 1947 TLG 0 MAF
9/1/1947 9 1947 TLG 0.00288 MAF
10/1/1947 10 1947 TLG 0.0382 MAF
11/1/1947 11 1947 TLG 0.02816 MAF
12/1/1947 12 1947 TLG 0.01718 MAF
1/1/1948 1 1948 TLG 0.0397 MAF
2/1/1948 2 1948 TLG 0.02586 MAF
3/1/1948 3 1948 TLG 0.07301 MAF
4/1/1948 4 1948 TLG 0.22105 MAF
5/1/1948 5 1948 TLG 0.43625 MAF
6/1/1948 6 1948 TLG 0.43376 MAF
7/1/1948 7 1948 TLG 0.08773 MAF
8/1/1948 8 1948 TLG 0.00517 MAF
9/1/1948 9 1948 TLG 0.00248 MAF
10/1/1948 10 1948 TLG 0.00515 MAF
11/1/1948 11 1948 TLG 0.00821 MAF
12/1/1948 12 1948 TLG 0.01777 MAF
1/1/1949 1 1949 TLG 0.0199 MAF
2/1/1949 2 1949 TLG 0.03912 MAF
3/1/1949 3 1949 TLG 0.12324 MAF
4/1/1949 4 1949 TLG 0.31825 MAF
5/1/1949 5 1949 TLG 0.43642 MAF
6/1/1949 6 1949 TLG 0.24037 MAF
7/1/1949 7 1949 TLG 0.02947 MAF
8/1/1949 8 1949 TLG 0.00451 MAF
9/1/1949 9 1949 TLG 0.00372 MAF
10/1/1949 10 1949 TLG 0.00392 MAF
11/1/1949 11 1949 TLG 0.01422 MAF
12/1/1949 12 1949 TLG 0.01342 MAF
1/1/1950 1 1950 TLG 0.07746 MAF
2/1/1950 2 1950 TLG 0.12432 MAF
3/1/1950 3 1950 TLG 0.12831 MAF
4/1/1950 4 1950 TLG 0.32913 MAF
5/1/1950 5 1950 TLG 0.46744 MAF
6/1/1950 6 1950 TLG 0.31939 MAF
7/1/1950 7 1950 TLG 0.06224 MAF
8/1/1950 8 1950 TLG 0.00651 MAF
9/1/1950 9 1950 TLG 0 MAF
10/1/1950 10 1950 TLG 0.02444 MAF
11/1/1950 11 1950 TLG 0.52156 MAF
12/1/1950 12 1950 TLG 0.50899 MAF
1/1/1951 1 1951 TLG 0.15924 MAF
2/1/1951 2 1951 TLG 0.13891 MAF
3/1/1951 3 1951 TLG 0.1687 MAF
4/1/1951 4 1951 TLG 0.25381 MAF
5/1/1951 5 1951 TLG 0.37286 MAF
6/1/1951 6 1951 TLG 0.25673 MAF
7/1/1951 7 1951 TLG 0.0601 MAF
8/1/1951 8 1951 TLG 0.00957 MAF
9/1/1951 9 1951 TLG 0.00027 MAF
10/1/1951 10 1951 TLG 0.00902 MAF
11/1/1951 11 1951 TLG 0.03085 MAF
12/1/1951 12 1951 TLG 0.12141 MAF
1/1/1952 1 1952 TLG 0.21869 MAF
2/1/1952 2 1952 TLG 0.14776 MAF
3/1/1952 3 1952 TLG 0.23984 MAF
4/1/1952 4 1952 TLG 0.46642 MAF
5/1/1952 5 1952 TLG 0.79133 MAF
6/1/1952 6 1952 TLG 0.59418 MAF
7/1/1952 7 1952 TLG 0.29186 MAF
8/1/1952 8 1952 TLG 0.05409 MAF
9/1/1952 9 1952 TLG 0.01691 MAF
10/1/1952 10 1952 TLG 0.00867 MAF
11/1/1952 11 1952 TLG 0.01186 MAF
12/1/1952 12 1952 TLG 0.05306 MAF
1/1/1953 1 1953 TLG 0.14509 MAF
2/1/1953 2 1953 TLG 0.06353 MAF
3/1/1953 3 1953 TLG 0.10665 MAF
4/1/1953 4 1953 TLG 0.2696 MAF
5/1/1953 5 1953 TLG 0.25952 MAF
6/1/1953 6 1953 TLG 0.41441 MAF
7/1/1953 7 1953 TLG 0.16982 MAF
8/1/1953 8 1953 TLG 0.01779 MAF
9/1/1953 9 1953 TLG 0.0054 MAF
10/1/1953 10 1953 TLG 0.00733 MAF
11/1/1953 11 1953 TLG 0.01717 MAF
12/1/1953 12 1953 TLG 0.0242 MAF
1/1/1954 1 1954 TLG 0.04189 MAF
2/1/1954 2 1954 TLG 0.10138 MAF
3/1/1954 3 1954 TLG 0.2132 MAF
4/1/1954 4 1954 TLG 0.34917 MAF
5/1/1954 5 1954 TLG 0.44755 MAF
6/1/1954 6 1954 TLG 0.18514 MAF
7/1/1954 7 1954 TLG 0.03792 MAF
8/1/1954 8 1954 TLG 0.00308 MAF
9/1/1954 9 1954 TLG 0.00115 MAF
10/1/1954 10 1954 TLG 0.00406 MAF
11/1/1954 11 1954 TLG 0.01538 MAF
12/1/1954 12 1954 TLG 0.04999 MAF
1/1/1955 1 1955 TLG 0.0667 MAF
2/1/1955 2 1955 TLG 0.06117 MAF
3/1/1955 3 1955 TLG 0.0824 MAF
4/1/1955 4 1955 TLG 0.14395 MAF
5/1/1955 5 1955 TLG 0.36645 MAF
6/1/1955 6 1955 TLG 0.29218 MAF
7/1/1955 7 1955 TLG 0.0393 MAF
8/1/1955 8 1955 TLG 0.00092 MAF
9/1/1955 9 1955 TLG 0.0012 MAF
10/1/1955 10 1955 TLG 0.00397 MAF
11/1/1955 11 1955 TLG 0.01296 MAF
12/1/1955 12 1955 TLG 0.64962 MAF
1/1/1956 1 1956 TLG 0.4313 MAF
2/1/1956 2 1956 TLG 0.1561 MAF
3/1/1956 3 1956 TLG 0.17853 MAF
4/1/1956 4 1956 TLG 0.28179 MAF
5/1/1956 5 1956 TLG 0.55966 MAF
6/1/1956 6 1956 TLG 0.58182 MAF
7/1/1956 7 1956 TLG 0.24424 MAF
8/1/1956 8 1956 TLG 0.04068 MAF
9/1/1956 9 1956 TLG 0.01217 MAF
10/1/1956 10 1956 TLG 0.02137 MAF
11/1/1956 11 1956 TLG 0.02426 MAF
12/1/1956 12 1956 TLG 0.0242 MAF
1/1/1957 1 1957 TLG 0.03504 MAF
2/1/1957 2 1957 TLG 0.12375 MAF
3/1/1957 3 1957 TLG 0.15354 MAF
4/1/1957 4 1957 TLG 0.1725 MAF
5/1/1957 5 1957 TLG 0.37999 MAF
6/1/1957 6 1957 TLG 0.40498 MAF
7/1/1957 7 1957 TLG 0.06716 MAF
8/1/1957 8 1957 TLG 0.00874 MAF
9/1/1957 9 1957 TLG 0.00204 MAF
10/1/1957 10 1957 TLG 0.0113 MAF
11/1/1957 11 1957 TLG 0.01839 MAF
12/1/1957 12 1957 TLG 0.04803 MAF
1/1/1958 1 1958 TLG 0.05812 MAF
2/1/1958 2 1958 TLG 0.17674 MAF
3/1/1958 3 1958 TLG 0.25677 MAF
4/1/1958 4 1958 TLG 0.425 MAF
5/1/1958 5 1958 TLG 0.7614 MAF
6/1/1958 6 1958 TLG 0.57922 MAF
7/1/1958 7 1958 TLG 0.2319 MAF
8/1/1958 8 1958 TLG 0.05487 MAF
9/1/1958 9 1958 TLG 0.01663 MAF
10/1/1958 10 1958 TLG 0.00589 MAF
11/1/1958 11 1958 TLG 0.00583 MAF
12/1/1958 12 1958 TLG 0.00523 MAF
1/1/1959 1 1959 TLG 0.07864 MAF
2/1/1959 2 1959 TLG 0.11621 MAF
3/1/1959 3 1959 TLG 0.11902 MAF
4/1/1959 4 1959 TLG 0.22404 MAF
5/1/1959 5 1959 TLG 0.23148 MAF
6/1/1959 6 1959 TLG 0.13883 MAF
7/1/1959 7 1959 TLG 0.01822 MAF
8/1/1959 8 1959 TLG 0.0015 MAF
9/1/1959 9 1959 TLG 0.04472 MAF
10/1/1959 10 1959 TLG 0.00532 MAF
11/1/1959 11 1959 TLG 0.00953 MAF
12/1/1959 12 1959 TLG 0.0123 MAF
1/1/1960 1 1960 TLG 0.0252 MAF
2/1/1960 2 1960 TLG 0.11938 MAF
3/1/1960 3 1960 TLG 0.1495 MAF
4/1/1960 4 1960 TLG 0.23839 MAF
5/1/1960 5 1960 TLG 0.30341 MAF
6/1/1960 6 1960 TLG 0.16235 MAF
7/1/1960 7 1960 TLG 0.01606 MAF
8/1/1960 8 1960 TLG 0.0058 MAF
9/1/1960 9 1960 TLG 0.00514 MAF
10/1/1960 10 1960 TLG 0.00539 MAF
11/1/1960 11 1960 TLG 0.01566 MAF
12/1/1960 12 1960 TLG 0.03269 MAF
1/1/1961 1 1961 TLG 0.01866 MAF
2/1/1961 2 1961 TLG 0.04655 MAF
3/1/1961 3 1961 TLG 0.07139 MAF
4/1/1961 4 1961 TLG 0.16482 MAF
5/1/1961 5 1961 TLG 0.21981 MAF
6/1/1961 6 1961 TLG 0.12231 MAF
7/1/1961 7 1961 TLG 0.01876 MAF
8/1/1961 8 1961 TLG 0.01251 MAF
9/1/1961 9 1961 TLG 0.00384 MAF
10/1/1961 10 1961 TLG 0.005 MAF
11/1/1961 11 1961 TLG 0.00803 MAF
12/1/1961 12 1961 TLG 0.02369 MAF
1/1/1962 1 1962 TLG 0.02387 MAF
2/1/1962 2 1962 TLG 0.23331 MAF
3/1/1962 3 1962 TLG 0.13902 MAF
4/1/1962 4 1962 TLG 0.38903 MAF
5/1/1962 5 1962 TLG 0.36248 MAF
6/1/1962 6 1962 TLG 0.44558 MAF
7/1/1962 7 1962 TLG 0.11689 MAF
8/1/1962 8 1962 TLG 0.01406 MAF
9/1/1962 9 1962 TLG 0.00499 MAF
10/1/1962 10 1962 TLG 0.01728 MAF
11/1/1962 11 1962 TLG 0.00875 MAF
12/1/1962 12 1962 TLG 0.02945 MAF
1/1/1963 1 1963 TLG 0.09309 MAF
2/1/1963 2 1963 TLG 0.30873 MAF
3/1/1963 3 1963 TLG 0.1122 MAF
4/1/1963 4 1963 TLG 0.24753 MAF
5/1/1963 5 1963 TLG 0.53366 MAF
6/1/1963 6 1963 TLG 0.46344 MAF
7/1/1963 7 1963 TLG 0.17913 MAF
8/1/1963 8 1963 TLG 0.03187 MAF
9/1/1963 9 1963 TLG 0.01603 MAF
10/1/1963 10 1963 TLG 0.01768 MAF
11/1/1963 11 1963 TLG 0.10494 MAF
12/1/1963 12 1963 TLG 0.04802 MAF
1/1/1964 1 1964 TLG 0.05355 MAF
2/1/1964 2 1964 TLG 0.0518 MAF
3/1/1964 3 1964 TLG 0.07527 MAF
4/1/1964 4 1964 TLG 0.16919 MAF
5/1/1964 5 1964 TLG 0.32307 MAF
6/1/1964 6 1964 TLG 0.22503 MAF
7/1/1964 7 1964 TLG 0.04122 MAF
8/1/1964 8 1964 TLG 0.01235 MAF
9/1/1964 9 1964 TLG 0.00816 MAF
10/1/1964 10 1964 TLG 0.00885 MAF
11/1/1964 11 1964 TLG 0.05225 MAF
12/1/1964 12 1964 TLG 0.51714 MAF
1/1/1965 1 1965 TLG 0.2887 MAF
2/1/1965 2 1965 TLG 0.14106 MAF
3/1/1965 3 1965 TLG 0.14088 MAF
4/1/1965 4 1965 TLG 0.32603 MAF
5/1/1965 5 1965 TLG 0.44898 MAF
6/1/1965 6 1965 TLG 0.47653 MAF
7/1/1965 7 1965 TLG 0.22761 MAF
8/1/1965 8 1965 TLG 0.08741 MAF
9/1/1965 9 1965 TLG 0.02293 MAF
10/1/1965 10 1965 TLG 0.00744 MAF
11/1/1965 11 1965 TLG 0.12957 MAF
12/1/1965 12 1965 TLG 0.08885 MAF
1/1/1966 1 1966 TLG 0.07775 MAF
2/1/1966 2 1966 TLG 0.07493 MAF
3/1/1966 3 1966 TLG 0.14642 MAF
4/1/1966 4 1966 TLG 0.29854 MAF
5/1/1966 5 1966 TLG 0.35486 MAF
6/1/1966 6 1966 TLG 0.08635 MAF
7/1/1966 7 1966 TLG 0.02232 MAF
8/1/1966 8 1966 TLG 0.00931 MAF
9/1/1966 9 1966 TLG 0.00976 MAF
10/1/1966 10 1966 TLG 0.00708 MAF
11/1/1966 11 1966 TLG 0.06733 MAF
12/1/1966 12 1966 TLG 0.2216 MAF
1/1/1967 1 1967 TLG 0.13497 MAF
2/1/1967 2 1967 TLG 0.11504 MAF
3/1/1967 3 1967 TLG 0.30631 MAF
4/1/1967 4 1967 TLG 0.28954 MAF
5/1/1967 5 1967 TLG 0.64892 MAF
6/1/1967 6 1967 TLG 0.74353 MAF
7/1/1967 7 1967 TLG 0.4725 MAF
8/1/1967 8 1967 TLG 0.07753 MAF
9/1/1967 9 1967 TLG 0.02026 MAF
10/1/1967 10 1967 TLG 0.00994 MAF
11/1/1967 11 1967 TLG 0.01114 MAF
12/1/1967 12 1967 TLG 0.03162 MAF
1/1/1968 1 1968 TLG 0.04723 MAF
2/1/1968 2 1968 TLG 0.13449 MAF
3/1/1968 3 1968 TLG 0.12279 MAF
4/1/1968 4 1968 TLG 0.18749 MAF
5/1/1968 5 1968 TLG 0.28767 MAF
6/1/1968 6 1968 TLG 0.14101 MAF
7/1/1968 7 1968 TLG 0.01866 MAF
8/1/1968 8 1968 TLG 0.01003 MAF
9/1/1968 9 1968 TLG 0.00456 MAF
10/1/1968 10 1968 TLG 0.01266 MAF
11/1/1968 11 1968 TLG 0.08085 MAF
12/1/1968 12 1968 TLG 0.08126 MAF
1/1/1969 1 1969 TLG 0.57755 MAF
2/1/1969 2 1969 TLG 0.286 MAF
3/1/1969 3 1969 TLG 0.26346 MAF
4/1/1969 4 1969 TLG 0.48969 MAF
5/1/1969 5 1969 TLG 0.96027 MAF
6/1/1969 6 1969 TLG 0.71638 MAF
7/1/1969 7 1969 TLG 0.31615 MAF
8/1/1969 8 1969 TLG 0.05481 MAF
9/1/1969 9 1969 TLG 0.01318 MAF
10/1/1969 10 1969 TLG 0.03851 MAF
11/1/1969 11 1969 TLG 0.03931 MAF
12/1/1969 12 1969 TLG 0.11229 MAF
1/1/1970 1 1970 TLG 0.408401 MAF
2/1/1970 2 1970 TLG 0.134261 MAF
3/1/1970 3 1970 TLG 0.191575 MAF
4/1/1970 4 1970 TLG 0.161494 MAF
5/1/1970 5 1970 TLG 0.410581 MAF
6/1/1970 6 1970 TLG 0.336311 MAF
7/1/1970 7 1970 TLG 0.095259 MAF
8/1/1970 8 1970 TLG 0.022778 MAF
9/1/1970 9 1970 TLG 0.011611 MAF
10/1/1970 10 1970 TLG 0.010708 MAF
11/1/1970 11 1970 TLG 0.086508 MAF
12/1/1970 12 1970 TLG 0.123263 MAF
1/1/1971 1 1971 TLG 0.120518 MAF
2/1/1971 2 1971 TLG 0.094171 MAF
3/1/1971 3 1971 TLG 0.146321 MAF
4/1/1971 4 1971 TLG 0.194344 MAF
5/1/1971 5 1971 TLG 0.348928 MAF
6/1/1971 6 1971 TLG 0.418237 MAF
7/1/1971 7 1971 TLG 0.11067 MAF
8/1/1971 8 1971 TLG 0.019622 MAF
9/1/1971 9 1971 TLG 0.009844 MAF
10/1/1971 10 1971 TLG 0.006181 MAF
11/1/1971 11 1971 TLG 0.034871 MAF
12/1/1971 12 1971 TLG 0.076542 MAF
1/1/1972 1 1972 TLG 0.059357 MAF
2/1/1972 2 1972 TLG 0.078033 MAF
3/1/1972 3 1972 TLG 0.181513 MAF
4/1/1972 4 1972 TLG 0.155728 MAF
5/1/1972 5 1972 TLG 0.34413 MAF
6/1/1972 6 1972 TLG 0.219544 MAF
7/1/1972 7 1972 TLG 0.028337 MAF
8/1/1972 8 1972 TLG 0.011399 MAF
9/1/1972 9 1972 TLG 0.010977 MAF
10/1/1972 10 1972 TLG 0.011383 MAF
11/1/1972 11 1972 TLG 0.036095 MAF
12/1/1972 12 1972 TLG 0.086247 MAF
1/1/1973 1 1973 TLG 0.139557 MAF
2/1/1973 2 1973 TLG 0.186063 MAF
3/1/1973 3 1973 TLG 0.173431 MAF
4/1/1973 4 1973 TLG 0.259406 MAF
5/1/1973 5 1973 TLG 0.655184 MAF
6/1/1973 6 1973 TLG 0.400351 MAF
7/1/1973 7 1973 TLG 0.057348 MAF
8/1/1973 8 1973 TLG 0.01971 MAF
9/1/1973 9 1973 TLG 0.005921 MAF
10/1/1973 10 1973 TLG 0.017349 MAF
11/1/1973 11 1973 TLG 0.171392 MAF
12/1/1973 12 1973 TLG 0.136459 MAF
1/1/1974 1 1974 TLG 0.179857 MAF
2/1/1974 2 1974 TLG 0.068703 MAF
3/1/1974 3 1974 TLG 0.228524 MAF
4/1/1974 4 1974 TLG 0.273856 MAF
5/1/1974 5 1974 TLG 0.560604 MAF
6/1/1974 6 1974 TLG 0.441592 MAF
7/1/1974 7 1974 TLG 0.122525 MAF
8/1/1974 8 1974 TLG 0.02853 MAF
9/1/1974 9 1974 TLG 0.009509 MAF
10/1/1974 10 1974 TLG 0.014696 MAF
11/1/1974 11 1974 TLG 0.012097 MAF
12/1/1974 12 1974 TLG 0.035351 MAF
1/1/1975 1 1975 TLG 0.053853 MAF
2/1/1975 2 1975 TLG 0.144319 MAF
3/1/1975 3 1975 TLG 0.224186 MAF
4/1/1975 4 1975 TLG 0.176275 MAF
5/1/1975 5 1975 TLG 0.58204 MAF
6/1/1975 6 1975 TLG 0.596315 MAF
7/1/1975 7 1975 TLG 0.151335 MAF
8/1/1975 8 1975 TLG 0.027588 MAF
9/1/1975 9 1975 TLG 0.014616 MAF
10/1/1975 10 1975 TLG 0.070108 MAF
11/1/1975 11 1975 TLG 0.05573 MAF
12/1/1975 12 1975 TLG 0.031628 MAF
1/1/1976 1 1976 TLG 0.007882 MAF
2/1/1976 2 1976 TLG 0.037803 MAF
3/1/1976 3 1976 TLG 0.070677 MAF
4/1/1976 4 1976 TLG 0.099529 MAF
5/1/1976 5 1976 TLG 0.208988 MAF
6/1/1976 6 1976 TLG 0.039626 MAF
7/1/1976 7 1976 TLG 0.014404 MAF
8/1/1976 8 1976 TLG 0.020664 MAF
9/1/1976 9 1976 TLG 0.013559 MAF
10/1/1976 10 1976 TLG 0.012105 MAF
11/1/1976 11 1976 TLG 0.008503 MAF
12/1/1976 12 1976 TLG 0.00337 MAF
1/1/1977 1 1977 TLG 0.01074 MAF
2/1/1977 2 1977 TLG 0.017451 MAF
3/1/1977 3 1977 TLG 0.023278 MAF
4/1/1977 4 1977 TLG 0.078883 MAF
5/1/1977 5 1977 TLG 0.105985 MAF
6/1/1977 6 1977 TLG 0.104636 MAF
7/1/1977 7 1977 TLG 0.011516 MAF
8/1/1977 8 1977 TLG 0.003217 MAF
9/1/1977 9 1977 TLG 0.002977 MAF
10/1/1977 10 1977 TLG 0.001632 MAF
11/1/1977 11 1977 TLG 0.011685 MAF
12/1/1977 12 1977 TLG 0.096248 MAF
1/1/1978 1 1978 TLG 0.189911 MAF
2/1/1978 2 1978 TLG 0.195757 MAF
3/1/1978 3 1978 TLG 0.331027 MAF
4/1/1978 4 1978 TLG 0.35355 MAF
5/1/1978 5 1978 TLG 0.601599 MAF
6/1/1978 6 1978 TLG 0.663082 MAF
7/1/1978 7 1978 TLG 0.315794 MAF
8/1/1978 8 1978 TLG 0.060559 MAF
9/1/1978 9 1978 TLG 0.082155 MAF
10/1/1978 10 1978 TLG 0.012325 MAF
11/1/1978 11 1978 TLG 0.029496 MAF
12/1/1978 12 1978 TLG 0.033086 MAF
1/1/1979 1 1979 TLG 0.153677 MAF
2/1/1979 2 1979 TLG 0.15148 MAF
3/1/1979 3 1979 TLG 0.238925 MAF
4/1/1979 4 1979 TLG 0.260239 MAF
5/1/1979 5 1979 TLG 0.626235 MAF
6/1/1979 6 1979 TLG 0.314832 MAF
7/1/1979 7 1979 TLG 0.066625 MAF
8/1/1979 8 1979 TLG 0.01708 MAF
9/1/1979 9 1979 TLG 0.009644 MAF
10/1/1979 10 1979 TLG 0.029209 MAF
11/1/1979 11 1979 TLG 0.042254 MAF
12/1/1979 12 1979 TLG 0.049367 MAF
1/1/1980 1 1980 TLG 0.532139 MAF
2/1/1980 2 1980 TLG 0.394146 MAF
3/1/1980 3 1980 TLG 0.221193 MAF
4/1/1980 4 1980 TLG 0.312976 MAF
5/1/1980 5 1980 TLG 0.497417 MAF
6/1/1980 6 1980 TLG 0.538735 MAF
7/1/1980 7 1980 TLG 0.346614 MAF
8/1/1980 8 1980 TLG 0.058826 MAF
9/1/1980 9 1980 TLG 0.022257 MAF
10/1/1980 10 1980 TLG 0.011252 MAF
11/1/1980 11 1980 TLG 0.008336 MAF
12/1/1980 12 1980 TLG 0.025775 MAF
1/1/1981 1 1981 TLG 0.048161 MAF
2/1/1981 2 1981 TLG 0.063489 MAF
3/1/1981 3 1981 TLG 0.125911 MAF
4/1/1981 4 1981 TLG 0.24317 MAF
5/1/1981 5 1981 TLG 0.328483 MAF
6/1/1981 6 1981 TLG 0.15121 MAF
7/1/1981 7 1981 TLG 0.021814 MAF
8/1/1981 8 1981 TLG 0.019142 MAF
9/1/1981 9 1981 TLG 0.008773 MAF
10/1/1981 10 1981 TLG 0.029096 MAF
11/1/1981 11 1981 TLG 0.173742 MAF
12/1/1981 12 1981 TLG 0.220245 MAF
1/1/1982 1 1982 TLG 0.227881 MAF
2/1/1982 2 1982 TLG 0.388399 MAF
3/1/1982 3 1982 TLG 0.339749 MAF
4/1/1982 4 1982 TLG 0.660325 MAF
5/1/1982 5 1982 TLG 0.69311 MAF
6/1/1982 6 1982 TLG 0.566805 MAF
7/1/1982 7 1982 TLG 0.322582 MAF
8/1/1982 8 1982 TLG 0.079983 MAF
9/1/1982 9 1982 TLG 0.10386 MAF
10/1/1982 10 1982 TLG 0.152862 MAF
11/1/1982 11 1982 TLG 0.176231 MAF
12/1/1982 12 1982 TLG 0.244606 MAF
1/1/1983 1 1983 TLG 0.261243 MAF
2/1/1983 2 1983 TLG 0.327834 MAF
3/1/1983 3 1983 TLG 0.560146 MAF
4/1/1983 4 1983 TLG 0.303525 MAF
5/1/1983 5 1983 TLG 0.695933 MAF
6/1/1983 6 1983 TLG 1.016194 MAF
7/1/1983 7 1983 TLG 0.629625 MAF
8/1/1983 8 1983 TLG 0.20517 MAF
9/1/1983 9 1983 TLG 0.05803 MAF
10/1/1983 10 1983 TLG 0.043833 MAF
11/1/1983 11 1983 TLG 0.310276 MAF
12/1/1983 12 1983 TLG 0.40219 MAF
1/1/1984 1 1984 TLG 0.175424 MAF
2/1/1984 2 1984 TLG 0.150674 MAF
3/1/1984 3 1984 TLG 0.199589 MAF
4/1/1984 4 1984 TLG 0.202815 MAF
5/1/1984 5 1984 TLG 0.535744 MAF
6/1/1984 6 1984 TLG 0.32955 MAF
7/1/1984 7 1984 TLG 0.092967 MAF
8/1/1984 8 1984 TLG 0.021172 MAF
9/1/1984 9 1984 TLG 0.006534 MAF
10/1/1984 10 1984 TLG 0.026106 MAF
11/1/1984 11 1984 TLG 0.085226 MAF
12/1/1984 12 1984 TLG 0.048236 MAF
1/1/1985 1 1985 TLG 0.040637 MAF
2/1/1985 2 1985 TLG 0.068682 MAF
3/1/1985 3 1985 TLG 0.125917 MAF
4/1/1985 4 1985 TLG 0.301904 MAF
5/1/1985 5 1985 TLG 0.341349 MAF
6/1/1985 6 1985 TLG 0.134904 MAF
7/1/1985 7 1985 TLG 0.022584 MAF
8/1/1985 8 1985 TLG 0.015241 MAF
9/1/1985 9 1985 TLG 0.017827 MAF
10/1/1985 10 1985 TLG 0.030726 MAF
11/1/1985 11 1985 TLG 0.049202 MAF
12/1/1985 12 1985 TLG 0.094118 MAF
1/1/1986 1 1986 TLG 0.129323 MAF
2/1/1986 2 1986 TLG 0.616493 MAF
3/1/1986 3 1986 TLG 0.49254 MAF
4/1/1986 4 1986 TLG 0.319713 MAF
5/1/1986 5 1986 TLG 0.540315 MAF
6/1/1986 6 1986 TLG 0.506647 MAF
7/1/1986 7 1986 TLG 0.14417 MAF
8/1/1986 8 1986 TLG 0.030006 MAF
9/1/1986 9 1986 TLG 0.017643 MAF
10/1/1986 10 1986 TLG 0.018326 MAF
11/1/1986 11 1986 TLG 0.008274 MAF
12/1/1986 12 1986 TLG 0.01313 MAF
1/1/1987 1 1987 TLG 0.006352 MAF
2/1/1987 2 1987 TLG 0.037076 MAF
3/1/1987 3 1987 TLG 0.088982 MAF
4/1/1987 4 1987 TLG 0.19434 MAF
5/1/1987 5 1987 TLG 0.203457 MAF
6/1/1987 6 1987 TLG 0.064654 MAF
7/1/1987 7 1987 TLG 0.010193 MAF
8/1/1987 8 1987 TLG 0.008082 MAF
9/1/1987 9 1987 TLG 0.002725 MAF
10/1/1987 10 1987 TLG 0.010666 MAF
11/1/1987 11 1987 TLG 0.026144 MAF
12/1/1987 12 1987 TLG 0.050314 MAF
1/1/1988 1 1988 TLG 0.070422 MAF
2/1/1988 2 1988 TLG 0.057053 MAF
3/1/1988 3 1988 TLG 0.104925 MAF
4/1/1988 4 1988 TLG 0.159417 MAF
5/1/1988 5 1988 TLG 0.212874 MAF
6/1/1988 6 1988 TLG 0.098221 MAF
7/1/1988 7 1988 TLG 0.023503 MAF
8/1/1988 8 1988 TLG 0.006396 MAF
9/1/1988 9 1988 TLG 0.000915 MAF
10/1/1988 10 1988 TLG 0.003554 MAF
11/1/1988 11 1988 TLG 0.021228 MAF
12/1/1988 12 1988 TLG 0.026609 MAF
1/1/1989 1 1989 TLG 0.036544 MAF
2/1/1989 2 1989 TLG 0.0615 MAF
3/1/1989 3 1989 TLG 0.285046 MAF
4/1/1989 4 1989 TLG 0.309418 MAF
5/1/1989 5 1989 TLG 0.320768 MAF
6/1/1989 6 1989 TLG 0.207394 MAF
7/1/1989 7 1989 TLG 0.028061 MAF
8/1/1989 8 1989 TLG 0.002106 MAF
9/1/1989 9 1989 TLG 0.009679 MAF
10/1/1989 10 1989 TLG 0.048807 MAF
11/1/1989 11 1989 TLG 0.024878 MAF
12/1/1989 12 1989 TLG 0.021644 MAF
1/1/1990 1 1990 TLG 0.038235 MAF
2/1/1990 2 1990 TLG 0.052727 MAF
3/1/1990 3 1990 TLG 0.12968 MAF
4/1/1990 4 1990 TLG 0.220291 MAF
5/1/1990 5 1990 TLG 0.181713 MAF
6/1/1990 6 1990 TLG 0.100254 MAF
7/1/1990 7 1990 TLG 0.02008 MAF
8/1/1990 8 1990 TLG 0.0036 MAF
9/1/1990 9 1990 TLG 0.000682 MAF
10/1/1990 10 1990 TLG 0.001249 MAF
11/1/1990 11 1990 TLG 0.008477 MAF
12/1/1990 12 1990 TLG 0.004504 MAF
1/1/1991 1 1991 TLG 0.004977 MAF
2/1/1991 2 1991 TLG 0.008149 MAF
3/1/1991 3 1991 TLG 0.167738 MAF
4/1/1991 4 1991 TLG 0.179569 MAF
5/1/1991 5 1991 TLG 0.335932 MAF
6/1/1991 6 1991 TLG 0.295465 MAF
7/1/1991 7 1991 TLG 0.06729 MAF
8/1/1991 8 1991 TLG 0.018991 MAF
9/1/1991 9 1991 TLG 0.006738 MAF
10/1/1991 10 1991 TLG 0.015712 MAF
11/1/1991 11 1991 TLG 0.025216 MAF
12/1/1991 12 1991 TLG 0.017934 MAF
1/1/1992 1 1992 TLG 0.025329 MAF
2/1/1992 2 1992 TLG 0.09288 MAF
3/1/1992 3 1992 TLG 0.114853 MAF
4/1/1992 4 1992 TLG 0.230294 MAF
5/1/1992 5 1992 TLG 0.189424 MAF
6/1/1992 6 1992 TLG 0.046305 MAF
7/1/1992 7 1992 TLG 0.059231 MAF
8/1/1992 8 1992 TLG 0.013795 MAF
9/1/1992 9 1992 TLG 0.004047 MAF
10/1/1992 10 1992 TLG 0.010431 MAF
11/1/1992 11 1992 TLG 0.014271 MAF
12/1/1992 12 1992 TLG 0.045928 MAF
1/1/1993 1 1993 TLG 0.278432 MAF
2/1/1993 2 1993 TLG 0.161069 MAF
3/1/1993 3 1993 TLG 0.319015 MAF
4/1/1993 4 1993 TLG 0.334965 MAF
5/1/1993 5 1993 TLG 0.630922 MAF
6/1/1993 6 1993 TLG 0.524051 MAF
7/1/1993 7 1993 TLG 0.22581 MAF
8/1/1993 8 1993 TLG 0.053823 MAF
9/1/1993 9 1993 TLG 0.024843 MAF
10/1/1993 10 1993 TLG 0.018787 MAF
11/1/1993 11 1993 TLG 0.007484 MAF
12/1/1993 12 1993 TLG 0.018418 MAF
1/1/1994 1 1994 TLG 0.021904 MAF
2/1/1994 2 1994 TLG 0.053241 MAF
3/1/1994 3 1994 TLG 0.108309 MAF
